transaction_date,trade_date,ticker,company_name,owner_name,Title,transaction_type,last_price,Qty,shares_held,Owned,Value,stock_value,30_days_later
2022-02-25 18:17:38,2022-02-23,PCOR,"Procore Technologies, Inc.",Crigman Sam,CTO,S - Sale,61.38,"-2,752","374,526",-1%,"-$168,918",0.0,0.0
2022-02-16 21:43:36,2022-02-14,NVEE,"Nv5 Global, Inc.",Wright Dickerson,"COB, CEO, 10%",S - Sale,106.29,"-40,000","2,126,867",-2%,"-$4,251,476",0.0,0.0
2022-02-09 17:52:05,2022-02-07,BLK,Blackrock Inc.,McCombe Mark,Senior MD,S - Sale,819.32,"-1,400","22,466",-6%,"-$1,147,049",0.0,0.0
2022-02-17 19:59:56,2022-02-17,SCHW,Schwab Charles Corp,Schwab Charles R.,COB,S - Sale,86.63,"-58,140","112,931,713",0%,"-$5,036,936",0.0,0.0
2022-02-01 18:54:10,2022-01-31,PSMT,Pricesmart Inc,Price Philanthropies Foundation,10%,S - Sale,70.7,"-20,000","3,513,755",-1%,"-$1,413,914",0.0,0.0
2022-02-04 17:10:08,2022-01-31,ED,Consolidated Edison Inc,Ketschke Matthew,Pres CECONY,P - Purchase,86.45,+1,"1,888",0%,+$111,0.0,0.0
2022-02-22 12:37:24,2022-02-18,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1005.68,+30,"374,440",0%,"+$30,170",0.0,0.0
2022-02-16 18:44:22,2022-02-14,MPWR,Monolithic Power Systems Inc,Tseng Saria,"VP, GC",S - Sale,429.6,"-1,663","275,546",-1%,"-$714,425",0.0,0.0
2022-02-09 14:28:08,2022-02-07,DUOL,"Duolingo, Inc.",Durable Capital Partners LP,10%,P - Purchase,90.8,"+1,020","2,903,255",0%,"+$92,616",0.0,0.0
2022-02-10 16:34:32,2022-02-08,FICO,Fair Isaac Corp,Leonard Michael S,"CAO, VP",S - Sale,509.2,-434,"8,678",-5%,"-$220,993",0.0,0.0
2022-02-09 13:26:12,2022-02-07,RJF,Raymond James Financial Inc,Dowdle Jeffrey A,"COO, Head of Asset Mgmt.",S - Sale,112.73,"-18,972","58,687",-24%,"-$2,138,668",0.0,0.0
2022-02-03 18:25:07,2022-02-01,CVNA,Carvana Co.,Jenkins Mark W.,CFO,S - Sale,164.78,-7,"18,964",0%,"-$1,153",0.0,0.0
2022-02-11 16:10:19,2022-02-11,SAIA,Saia Inc,Eisnor Di-Ann,Dir,S - Sale,268.9,-600,"5,548",-10%,"-$161,339",0.0,0.0
2022-02-25 18:56:41,2022-02-24,SXT,Sensient Technologies Corp,Jain Sharad P,Dir,P - Purchase,78.54,+100,101,>999%,"+$7,854",0.0,0.0
2022-02-01 16:30:23,2022-02-01,UMBF,Umb Financial Corp,Murphy Timothy R.,Dir,P - Purchase,98.44,"+1,000","17,767",+6%,"+$98,440",0.0,0.0
2022-02-23 17:04:20,2022-02-22,ABNB,"Airbnb, Inc.",Stephenson Dave,CFO,S - Sale,171.92,-766,"256,947",0%,"-$131,691",0.0,0.0
2022-02-22 16:42:39,2022-02-18,NOC,Northrop Grumman Corp /de/,Cheston Sheila C.,"Corp. VP, GC",S - Sale,397.5,"-1,660","33,138",-5%,"-$659,850",0.0,0.0
2022-02-03 21:34:59,2022-02-01,UPST,"Upstart Holdings, Inc.",Girouard Dave,"CEO, 10%",S - Sale,109.37,"-91,665","10,452,557",-1%,"-$10,025,541",0.0,0.0
2022-02-25 16:30:48,2022-02-23,ABNB,"Airbnb, Inc.",Powell Catherine C,Global Head of Hosting,S - Sale,165.93,"-6,844","112,724",-6%,"-$1,135,625",0.0,0.0
2022-02-17 20:04:52,2022-02-16,SLAB,Silicon Laboratories Inc.,Tolany Brandon,SVP of Worldwide Sales,S - Sale,157.98,-986,"23,638",-4%,"-$155,768",0.0,0.0
2022-02-09 18:10:44,2022-02-08,INGR,Ingredion Inc,Fernandes Larry,"SVP, Chief Comm, Sust Officer",S - Sale,86.3,-1,"16,364",0%,-$48,0.0,0.0
2022-02-09 13:00:17,2022-02-07,OSIS,Osi Systems Inc,Sze Victor S,GC,S - Sale,80.17,"-15,000","164,713",-8%,"-$1,202,532",0.0,0.0
2022-02-08 11:01:52,2022-02-08,LKFN,Lakeland Financial Corp,Gavin Michael E,"EVP, CCO",S - Sale,82.53,"-2,083","11,749",-15%,"-$171,910",0.0,0.0
2022-02-01 19:55:31,2022-01-31,WDC,Western Digital Corp,Price Paula A,Dir,S - Sale,51.82,"-4,150","7,545",-35%,"-$215,054",0.0,0.0
2022-02-04 17:41:39,2022-02-02,GATX,Gatx Corp,Adedoyin Niyi,"SVP, CIO",S - Sale,104.23,"-1,200","4,555",-21%,"-$125,069",0.0,0.0
2022-02-15 14:25:12,2022-02-11,PKG,Packaging Corp of America,Ridley Bruce A,SVP,S - Sale,148.6,"-3,481","13,069",-21%,"-$517,273",0.0,0.0
2022-02-23 16:07:55,2022-02-18,CRL,"Charles River Laboratories International, Inc.",Wallman Richard F,Dir,S - Sale,292.84,"-7,200","17,679",-29%,"-$2,108,413",0.0,0.0
2022-02-01 16:36:01,2022-02-01,SAFE,Safehold Inc.,Istar Inc.,10%,P - Purchase,61.96,"+8,069","36,747,405",0%,"+$499,955",0.0,0.0
2022-02-24 17:42:36,2022-02-15,DUOL,"Duolingo, Inc.",Meese Robert,Chief Business Officer,S - Sale,98.01,-237,"178,081",0%,"-$23,228",0.0,0.0
2022-02-01 13:03:07,2022-01-31,SCHW,Schwab Charles Corp,Morgan Peter J. III,"MD, EVP,, GC",S - Sale,87.14,"-2,239","4,721",-32%,"-$195,104",0.0,0.0
2022-02-09 19:30:36,2021-05-25,R,Ryder System Inc,Jones Karen M.,"EVP, CMO",S - Sale,80.52,"-8,170","6,924",-54%,"-$657,832",0.0,0.0
2022-02-17 08:52:02,2022-02-16,LKFN,Lakeland Financial Corp,Kubacki Michael L,Dir,S - Sale,81.35,"-24,000","123,120",-16%,"-$1,952,335",0.0,0.0
2022-02-04 17:45:12,2022-02-02,POWI,Power Integrations Inc,Matthews David Mh,VP of Product Development,S - Sale,79.66,-724,"110,117",-1%,"-$57,672",0.0,0.0
2022-02-01 15:38:40,2022-01-31,CTLT,"Catalent, Inc.",Hopson Ricky,"VP, Chief Accounting Officer",S - Sale,103.39,"-2,325","17,073",-12%,"-$240,382",0.0,0.0
2022-02-03 17:25:09,2022-02-03,DHI,Horton D R Inc /de/,Allen Barbara K,Dir,S - Sale,88.53,"-4,000","5,650",-41%,"-$354,111",0.0,0.0
2022-02-18 16:26:42,2022-02-18,ALB,Albemarle Corp,Johnson Netha N.,"Pres, Bromine Specialties",P - Purchase,187.81,"+1,060","7,303",+17%,"+$199,074",0.0,0.0
2022-02-09 20:34:42,2022-02-07,POWI,Power Integrations Inc,Walker Clifford,VP Corporate Development,S - Sale,85.14,"-6,651","141,207",-4%,"-$566,295",0.0,0.0
2022-02-16 16:22:01,2022-02-16,SIGI,Selective Insurance Group Inc,Murphy Gregory E,Dir,S - Sale,77.59,"-10,000","175,319",-5%,"-$775,945",0.0,0.0
2022-02-01 20:35:37,2022-02-01,PANW,Palo Alto Networks Inc,Arora Nikesh,CEO,S - Sale,511.53,"-3,125","541,335",-1%,"-$1,598,541",0.0,0.0
2022-02-18 17:12:48,2022-02-16,GM,General Motors Co,Blissett Julian G.,EVP,S - Sale,50.04,"-21,742","35,653",-38%,"-$1,087,970",0.0,0.0
2022-02-09 18:53:58,2022-02-07,NBIX,Neurocrine Biosciences Inc,Benevich Eric,Chief Commercial Officer,S - Sale,80.57,"-5,099","20,338",-20%,"-$410,821",0.0,0.0
2022-02-22 16:34:59,2022-02-18,CL,Colgate Palmolive Co,Kooyman John W,Chief of Staff,S - Sale,79.22,"-3,023","19,760",-13%,"-$239,488",0.0,0.0
2022-02-15 16:39:41,2022-02-11,PI,Impinj Inc,Dossett Jeffrey,Chief Revenue Officer,S - Sale,68.33,"-9,602","50,128",-16%,"-$656,138",0.0,0.0
2022-02-04 17:10:40,2022-01-31,ED,Consolidated Edison Inc,Miller Joseph,"VP, Controller",P - Purchase,86.45,+3,"1,130",0%,+$222,0.0,0.0
2022-02-11 16:01:28,2022-02-09,XYL,Xylem Inc.,Mohapatra Surya N,Dir,P - Purchase,95.03,+245,"41,397",+1%,"+$23,282",0.0,0.0
2022-02-03 16:38:12,2022-02-01,MTSI,"Macom Technology Solutions Holdings, Inc.",Kober John,"SVP, CFO",S - Sale,60.17,"-5,000","96,864",-5%,"-$300,850",0.0,0.0
2022-02-23 10:40:50,2022-02-22,ES,Eversource Energy,Buth Jay S.,"VP, Controller, Chief Acct Off",S - Sale,82.97,-725,"18,869",-4%,"-$60,153",0.0,0.0
2022-02-15 18:59:49,2022-02-11,IBKR,"Interactive Brokers Group, Inc.",Peterffy Thomas,COB,S - Sale,73.61,"-33,000","3,874,511",-1%,"-$2,429,184",0.0,0.0
2022-02-14 17:00:56,2022-02-10,DDOG,"Datadog, Inc.",Ittycheria Dev,Dir,S - Sale,170.2,"-75,000","441,347",-15%,"-$12,764,623",0.0,0.0
2022-02-10 16:43:56,2021-11-23,DUOL,"Duolingo, Inc.",Capitalg 2014 LP,10%,S - Sale,133.23,"-70,098","105,379",-40%,"-$9,338,808",0.0,0.0
2022-02-16 16:05:57,2022-02-14,VRTX,Vertex Pharmaceuticals Inc / Ma,Altshuler David,"EVP, Global Research, CSO",S - Sale,232.02,"-2,444","57,438",-4%,"-$567,057",0.0,0.0
2022-02-11 18:17:18,2022-02-09,GOOG,Alphabet Inc.,Hennessy John L,Dir,S - Sale,2820.8,-62,"3,164",-2%,"-$174,890",0.0,0.0
2022-02-24 19:42:26,2022-02-22,CSCO,"Cisco Systems, Inc.",Bhatt Prat,"SVP, Chief Acctg Officer",S - Sale,56.4,"-3,623","87,375",-4%,"-$204,340",0.0,0.0
2022-02-11 17:20:08,2022-02-09,EA,Electronic Arts Inc.,Jorgensen Blake J,"EVP, CFO",S - Sale,134.75,"-3,315","78,075",-4%,"-$446,710",0.0,0.0
2022-02-08 17:24:23,2022-02-07,SYNA,Synaptics Inc,Butler Dean Warren,See Remarks,S - Sale,209.7,"-1,448","27,735",-5%,"-$303,638",0.0,0.0
2022-02-24 17:51:40,2022-02-23,DPZ,Dominos Pizza Inc,Headen Cynthia A,"EVP, Supply Chain Services",S - Sale,423.89,-149,"2,364",-6%,"-$63,160",0.0,0.0
2022-02-18 18:29:23,2022-02-16,ZANDZ,"Zillow Group, Inc.",Beitel David A.,CTO,S - Sale,62.88,-885,"45,873",-2%,"-$55,650",0.0,0.0
2022-02-25 16:12:55,2022-02-24,NDAQ,"Nasdaq, Inc.",Peterson Bradley J,EVP,S - Sale,163.79,"-7,500","32,516",-19%,"-$1,228,425",0.0,0.0
2022-02-17 15:42:31,2022-02-16,WM,Waste Management Inc,Carrasco Rafael,SVP Operations,S - Sale,141.8,-358,"8,122",-4%,"-$50,764",0.0,0.0
2022-02-10 11:31:37,2022-02-09,EWBC,East West Bancorp Inc,Liu Jack C,Dir,S - Sale,91.51,-400,"18,730",-2%,"-$36,604",0.0,0.0
2022-02-16 16:49:30,2022-02-15,QRVO,"Qorvo, Inc.",Fego Paul J,"VP, Global Operations",S - Sale,131.78,-861,"33,462",-3%,"-$113,463",0.0,0.0
2022-02-25 06:05:21,2022-02-24,ALV,Autoliv Inc,Bratt Mikael,See Remarks,S - Sale,88.27,"-3,647","10,646",-26%,"-$321,921",0.0,0.0
2022-02-17 16:41:35,2022-02-15,CRL,"Charles River Laboratories International, Inc.",Foster James C,"COB, Pres, CEO",S - Sale,315.46,"-20,000","257,321",-7%,"-$6,309,137",0.0,0.0
2022-02-25 17:32:53,2022-02-24,ES,Eversource Energy,Forry Linda Dorcena,Trustee,S - Sale,79.18,"-1,487","7,628",-16%,"-$117,741",0.0,0.0
2022-02-16 16:20:17,2022-02-15,TRNS,Transcat Inc,Cairns Craig D.,Dir,P - Purchase,77.52,+660,"2,410",+38%,"+$51,163",0.0,0.0
2022-02-09 16:06:46,2022-02-07,UPS,United Parcel Service Inc,Perez Juan R.,"Chief Info., Engineering Offic",S - Sale,223.54,"-12,996","19,121",-40%,"-$2,905,143",0.0,0.0
2022-02-11 16:07:28,2022-02-09,IBKR,"Interactive Brokers Group, Inc.",Peterffy Thomas,COB,S - Sale,74.91,"-40,000","3,907,511",-1%,"-$2,996,367",0.0,0.0
2022-02-04 20:50:16,2022-02-03,ARES,Ares Management Corp,Arougheti Michael J,"Co-Founder, CEO, Pres",S - Sale,80.03,"-4,502","2,005,457",0%,"-$360,278",0.0,0.0
2022-02-01 18:56:43,2022-01-31,PSMT,Pricesmart Inc,Price Robert E,"Dir, 10%",S - Sale,70.7,"-20,000","2,186,122",-1%,"-$1,413,915",0.0,0.0
2022-02-09 19:03:07,2022-02-07,NBIX,Neurocrine Biosciences Inc,Lippoldt Darin,GC,S - Sale,80.45,"-4,079","38,112",-10%,"-$328,160",0.0,0.0
2022-02-17 17:34:27,2022-02-15,IBKR,"Interactive Brokers Group, Inc.",Peterffy Thomas,COB,S - Sale,73.82,"-44,300","3,830,211",-1%,"-$3,270,081",0.0,0.0
2022-02-24 10:44:58,2022-02-23,MTH,Meritage Homes Corp,Sasser Alison,SVP - Chief Accounting Officer,S - Sale,89.9,-205,"9,944",-2%,"-$18,430",0.0,0.0
2022-02-04 17:58:32,2022-02-03,CDLX,"Cardlytics, Inc.",Grimes Scott D.,Dir,S - Sale,63.84,"-6,000","340,972",-2%,"-$383,010",0.0,0.0
2022-02-02 21:27:39,2022-01-31,ARES,Ares Management Corp,Arougheti Michael J,"Co-Founder, CEO, Pres",S - Sale,79.01,"-435,724","2,009,959",-18%,"-$34,426,366",0.0,0.0
2022-02-17 17:37:27,2022-02-16,MTSI,"Macom Technology Solutions Holdings, Inc.",Kober John,"SVP, CFO",S - Sale,60.47,"-6,015","88,755",-6%,"-$363,727",0.0,0.0
2022-02-08 10:52:19,2022-02-04,XOM,Exxon Mobil Corp,Littleton Stephen A,"VP, Secretary",S - Sale,81.29,"-10,000","133,026",-7%,"-$812,916",0.0,0.0
2022-02-24 18:28:43,2022-02-23,LSCC,Lattice Semiconductor Corp,Luther Sherri R,"VP Corp, CFO",S - Sale,59.57,"-15,000","152,557",-9%,"-$893,526",0.0,0.0
2022-02-25 20:10:10,2022-02-25,MATX,"Matson, Inc.",Lauer John P,"EVP, Chief Commercial Officer",S - Sale,109.29,"-12,133","35,745",-25%,"-$1,326,027",0.0,0.0
2022-02-17 21:14:17,2022-02-17,IRTC,"Irhythm Technologies, Inc.",Devine Douglas,"COO, CFO",S - Sale,120.99,"-4,603","42,531",-10%,"-$556,933",0.0,0.0
2022-02-24 19:08:32,2022-02-22,CDNS,Cadence Design Systems Inc,Cunningham Paul,SVP,S - Sale,134.63,"-1,000","90,174",-1%,"-$134,630",0.0,0.0
2022-02-22 17:14:12,2022-02-17,BG,Bungeltd,Fribourg Paul J,Dir,S - Sale,99.87,"-400,000","1,883,858",-18%,"-$39,948,099",0.0,0.0
2022-02-07 16:33:38,2022-02-04,EQR,Equity Residential,Carraway Catherine,EVP,S - Sale,90.13,-160,"8,396",-2%,"-$14,421",0.0,0.0
2022-02-23 16:33:15,2022-02-22,NUS,"Nu Skin Enterprises, Inc.",Lipman Andrew D,Dir,S - Sale,53.27,"-1,000","73,214",-1%,"-$53,270",0.0,0.0
2022-02-11 14:57:34,2022-02-09,GILD,Gilead Sciences Inc,Pletcher Brett A,"EVP,Corp Affairs, GC",S - Sale,63.89,"-1,691","32,576",-5%,"-$108,038",0.0,0.0
2022-02-17 16:23:10,2022-02-15,QLYS,"Qualys, Inc.",Thakar Sumedh S,"CEO, Pres",S - Sale,122.3,"-2,793","183,771",-1%,"-$341,579",0.0,0.0
2022-02-28 16:44:12,2022-02-25,GPC,Genuine Parts Co,Loudermilk Robert C Jr,Dir,P - Purchase,121.6,+824,"24,354",+4%,"+$100,198",0.0,0.0
2022-02-11 12:02:23,2022-02-09,FFIV,"F5, Inc.",Whalen Chad Michael,"EVP, Worldwide Sales",S - Sale,204.77,-247,"8,276",-3%,"-$50,578",0.0,0.0
2022-02-07 16:50:19,2022-02-04,UMBF,Umb Financial Corp,Cornelius James,EVP,S - Sale,103.64,-818,"6,957",-11%,"-$84,778",0.0,0.0
2022-02-02 16:45:57,2022-01-31,NFG,National Fuel Gas Co,Tanski Ronald J,Dir,S - Sale,60.27,"-42,555","555,791",-7%,"-$2,564,883",0.0,0.0
2022-02-22 19:31:17,2022-02-17,STX,Seagate Technology Holdings Plc,"Valueact Holdings, L.P.",See remarks,S - Sale,108.02,"-2,050,000","13,437,070",-13%,"-$221,432,088",0.0,0.0
2022-02-16 18:22:09,2022-02-14,WEX,Wex Inc.,Tinto Melanie J,CHRO,S - Sale,177.07,"-1,200","5,849",-17%,"-$212,484",0.0,0.0
2022-02-01 11:30:28,2022-01-31,BANR,Banner Corp,Matson David I,Dir,S - Sale,61.06,"-1,738","4,182",-29%,"-$106,143",0.0,0.0
2022-02-03 16:41:03,2022-02-01,TNET,"Trinet Group, Inc.",Chamberlain Paul Edward,Dir,S - Sale,85.4,-125,"35,060",0%,"-$10,675",0.0,0.0
2022-02-28 21:30:28,2022-02-24,ANET,"Arista Networks, Inc.",McCool John F,Chief Platform Officer,S - Sale,118.37,"-9,783",166,-98%,"-$1,158,029",0.0,0.0
2022-02-24 16:25:39,2022-02-22,ITRI,"Itron, Inc.",Deitrich Thomas,"Pres, CEO",S - Sale,54.05,"-4,639","143,046",-3%,"-$250,738",0.0,0.0
2022-02-14 16:58:03,2022-02-10,ENPH,"Enphase Energy, Inc.",Gomo Steven J,Dir,S - Sale,163.48,"-31,609","39,728",-44%,"-$5,167,341",0.0,0.0
2022-02-14 19:32:10,2022-02-10,LAD,Lithia Motors Inc,Holzshu Chris,EVP,S - Sale,315.42,"-15,390","38,717",-28%,"-$4,854,285",0.0,0.0
2022-02-28 21:29:39,2022-02-24,ANET,"Arista Networks, Inc.",Battles Kelly Bodnar,Dir,S - Sale,115.69,-560,"2,080",-21%,"-$64,788",0.0,0.0
2022-02-14 18:44:08,2022-02-10,BOH,Bank of Hawaii Corp,Ho Peter S,"COB, CEO, Pres",S - Sale,87.86,"-5,500","236,952",-2%,"-$483,230",0.0,0.0
2022-02-25 16:50:24,2022-02-25,SWK,"Stanley Black & Decker, Inc.",Subasic Stephen,"SVP, CHRO",S - Sale,155.91,"-6,611","7,102",-48%,"-$1,030,738",0.0,0.0
2022-02-08 12:57:38,2022-02-07,SCHW,Schwab Charles Corp,Schwab Charles R.,COB,S - Sale,92.59,"-119,280","113,262,614",0%,"-$11,043,873",0.0,0.0
2022-02-03 18:02:23,2022-02-01,CASH,Meta Financial Group Inc,Herrick Glen William,"EVP, CFO",S - Sale,59.62,"-15,145","106,072",-12%,"-$902,924",0.0,0.0
2022-02-14 16:18:55,2022-02-10,PRU,Prudential Financial Inc,Sullivan Andrew F,EVP,S - Sale,122.3,"-2,497","16,737",-13%,"-$305,383",0.0,0.0
2022-02-04 17:37:21,2022-01-04,ALK,"Alaska Air Group, Inc.",Tilden Bradley D,COB,S - Sale,55.16,-750,"112,358",-1%,"-$41,372",0.0,0.0
2022-02-25 09:57:25,2022-02-23,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,266.52,"-17,746","17,539,651",0%,"-$4,729,575",0.0,0.0
2022-02-23 12:04:40,2022-02-18,DUOL,"Duolingo, Inc.",Durable Capital Partners LP,10%,P - Purchase,87.57,"+112,069","3,015,324",+4%,"+$9,814,136",0.0,0.0
2022-02-02 18:05:08,2022-02-02,ALGT,Allegiant Travel Co,Sheldon Scott,"EVP, COO",S - Sale,174.29,-576,"32,718",-2%,"-$100,392",0.0,0.0
2022-02-24 17:39:41,2022-02-15,DUOL,"Duolingo, Inc.",Chen Stephen C.,GC,S - Sale,98.03,-97,"4,394",-2%,"-$9,509",0.0,0.0
2022-02-17 17:01:18,2022-02-17,LITE,Lumentum Holdings Inc.,Sepe Matthew Joseph,Chief Accounting Officer,S - Sale,101.27,"-2,302","23,417",-9%,"-$233,124",0.0,0.0
2022-02-16 19:21:59,2022-02-14,BG,Bungeltd,Continental Grain Co,Dir,S - Sale,101.41,"-600,000","2,231,204",-21%,"-$60,844,364",0.0,0.0
2022-02-16 17:14:23,2022-02-14,BX,Blackstone Inc,Porat Ruth,Dir,P - Purchase,123.38,+44,"5,942",+1%,"+$5,390",0.0,0.0
2022-02-10 16:29:17,2022-02-08,ARE,"Alexandria Real Estate Equities, Inc.",Cunningham John H,EVP - Regional Market Dir,S - Sale,185.77,"-4,059","54,372",-7%,"-$754,040",0.0,0.0
2022-02-22 16:34:35,2022-02-18,JBT,John Bean Technologies Corp,Devine Caroline Maury,Dir,S - Sale,131.21,-300,"48,004",-1%,"-$39,363",0.0,0.0
2022-02-09 20:29:44,2022-02-07,POWI,Power Integrations Inc,Bailey Doug,VP Marketing,S - Sale,85.05,"-6,359","115,878",-5%,"-$540,826",0.0,0.0
2022-02-15 20:24:32,2022-02-14,TMO,Thermo Fisher Scientific Inc.,Manzi Jim P,Dir,S - Sale,563.95,"-1,500","16,252",-8%,"-$845,925",0.0,0.0
2022-02-18 12:09:19,2022-02-18,WAB,Westinghouse Air Brake Technologies Corp,Deninno David L,"EVP, GC, Sec.",S - Sale,95.36,"-5,000","68,645",-7%,"-$476,800",0.0,0.0
2022-02-09 20:34:17,2022-02-07,POWI,Power Integrations Inc,Nayyar Sandeep,CFO,S - Sale,85.17,"-11,502","87,451",-12%,"-$979,658",0.0,0.0
2022-02-10 10:45:17,2022-02-08,INBK,First Internet Bancorp,Williams Jerry L.,Dir,S - Sale,50.0,"-1,702","89,952",-2%,"-$85,100",0.0,0.0
2022-02-08 18:18:51,2022-02-08,EWBC,East West Bancorp Inc,Estrada Rudolph,Dir,S - Sale,89.97,"-1,111","16,484",-6%,"-$99,957",0.0,0.0
2022-02-17 15:43:14,2022-02-16,WM,Waste Management Inc,Watson Michael J.,SVP-Chief Customer Officer,S - Sale,141.91,"-1,080","29,430",-4%,"-$153,265",0.0,0.0
2022-02-15 16:45:37,2022-02-14,NFG,National Fuel Gas Co,Tanski Ronald J,Dir,S - Sale,60.7,"-42,555","513,232",-8%,"-$2,582,899",0.0,0.0
2022-02-17 18:39:51,2022-02-16,MU,Micron Technology Inc,Beard Robert P,"SVP, GC, Secretary",S - Sale,96.17,-266,"10,688",-2%,"-$25,581",0.0,0.0
2022-02-18 16:23:27,2022-02-16,OC,Owens Corning,Russell Paula,"EVP, CHRO",S - Sale,100.0,"-1,000","18,991",-5%,"-$100,000",0.0,0.0
2022-02-10 12:59:18,2022-02-09,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1066.92,+20,"374,280",0%,"+$21,338",0.0,0.0
2022-02-15 17:09:31,2022-02-11,CTVA,"Corteva, Inc.",Titus Brian,See Remarks,S - Sale,51.53,"-23,500","12,709",-65%,"-$1,210,946",0.0,0.0
2022-02-16 18:00:15,2022-02-14,PSMT,Pricesmart Inc,Price Philanthropies Foundation,10%,S - Sale,70.71,"-20,000","3,493,755",-1%,"-$1,414,196",0.0,0.0
2022-02-25 18:20:37,2022-02-23,PCOR,"Procore Technologies, Inc.",Lyandres Dennis,Chief Revenue Officer,S - Sale,61.38,"-5,328","604,448",-1%,"-$327,033",0.0,0.0
2022-02-16 18:45:32,2022-02-14,MPWR,Monolithic Power Systems Inc,Blegen Theodore,CFO,S - Sale,429.6,"-1,387","145,314",-1%,"-$595,855",0.0,0.0
2022-02-04 17:14:08,2022-02-02,BX,Blackstone Inc,Finley John G,GC,S - Sale,137.38,"-30,000","378,675",-7%,"-$4,121,400",0.0,0.0
2022-02-16 16:13:28,2022-02-15,NDAQ,"Nasdaq, Inc.",Skule Jeremy,EVP,S - Sale,175.0,-865,"12,864",-6%,"-$151,375",0.0,0.0
2022-02-28 08:05:19,2022-02-25,SHW,Sherwin Williams Co,Morikis John G,"COB, Pres, CEO",P - Purchase,259.55,"+2,000","389,978",+1%,"+$519,100",0.0,0.0
2022-02-11 18:25:29,2022-02-09,LOB,"Live Oak Bancshares, Inc.",Bradford Tonya Williams,Dir,P - Purchase,64.56,+275,"1,566",+21%,"+$17,753",0.0,0.0
2022-02-09 16:59:24,2022-02-04,NVEC,Nve Corp /new/,Bracke James W,Dir,P - Purchase,58.0,+100,400,+33%,"+$5,800",0.0,0.0
2022-02-24 18:17:41,2022-02-22,TRUP,"Trupanion, Inc.",Rawlings Darryl,CEO,S - Sale,79.22,"-4,000","865,109",0%,"-$316,897",0.0,0.0
2022-02-07 16:24:45,2022-02-04,CALX,"Calix, Inc",Listwin Donald J,Dir,P - Purchase,50.94,"+10,000","1,095,000",+1%,"+$509,400",0.0,0.0
2022-02-09 17:44:43,2022-02-07,AVLR,"Avalara, Inc.",Pinney Alesia Lee,See Remarks,S - Sale,103.29,-338,"49,719",-1%,"-$34,912",0.0,0.0
2022-02-08 18:53:09,2022-02-08,TXN,Texas Instruments Inc,Ron Amichai,SVP,S - Sale,171.96,"-2,037","39,891",-5%,"-$350,280",0.0,0.0
2022-02-17 15:42:27,2022-02-16,WM,Waste Management Inc,Boettcher Charles C,"EVP, Corp Development, CLO",S - Sale,141.87,"-1,080","36,066",-3%,"-$153,221",0.0,0.0
2022-02-18 18:30:13,2022-02-16,SWKS,"Skyworks Solutions, Inc.",Griffin Liam,"COB, CEO, Pres",S - Sale,140.0,"-10,000","75,231",-12%,"-$1,400,000",0.0,0.0
2022-02-11 17:38:48,2022-02-09,PFSI,"Pennymac Financial Services, Inc.","Mfn Partners, LP",Dir,P - Purchase,61.11,"+204,018","4,435,810",+5%,"+$12,466,937",0.0,0.0
2022-02-11 16:06:35,2022-02-09,PH,Parker Hannifin Corp,Weeks Andrew M,"VP, Pres - Eng Mat Grp.",S - Sale,313.97,"-2,240","5,460",-29%,"-$703,293",0.0,0.0
2022-02-18 20:46:25,2022-02-16,LH,Laboratory Corp of America Holdings,Neupert Peter M,Dir,P - Purchase,263.66,"+3,500","10,254",+52%,"+$922,815",0.0,0.0
2022-02-24 17:59:59,2022-02-22,UNH,Unitedhealth Group Inc,Garcia Paul R,Dir,P - Purchase,464.97,"+2,146","2,543",+541%,"+$997,817",0.0,0.0
2022-02-18 18:24:38,2022-02-17,NEWR,"New Relic, Inc.",Friedrichs Kristy,COO,S - Sale,66.38,"-3,496","4,849",-42%,"-$232,074",0.0,0.0
2022-02-14 16:45:23,2022-02-11,C,Citigroup Inc,Wechter Sara,Head of HR,S - Sale,68.56,"-14,800","56,306",-21%,"-$1,014,614",0.0,0.0
2022-02-17 17:16:54,2022-02-16,AFL,Aflac Inc,Lake Charles D II,"COB, Rep. Dir, ALIJ",S - Sale,64.23,"-25,909","49,543",-34%,"-$1,664,135",0.0,0.0
2022-02-14 16:00:19,2022-02-11,TBK,"Triumph Bancorp, Inc.",Barnes Harrison B.,Dir,P - Purchase,94.86,"+1,000","9,366",+12%,"+$94,860",0.0,0.0
2022-02-10 18:02:27,2022-02-10,HMST,"Homestreet, Inc.",Iseman Jay C,EVP - Chief Credit Officer,S - Sale,51.54,"-2,904","78,521",-4%,"-$149,658",0.0,0.0
2022-02-23 16:41:48,2022-02-22,ED,Consolidated Edison Inc,McAvoy John,Dir,S - Sale,84.69,"-74,715","13,106",-85%,"-$6,327,359",0.0,0.0
2022-02-10 18:30:13,2022-02-08,BILL,"Bill.Com Holdings, Inc.",Rettig John R.,CFO,S - Sale,233.59,"-35,000","120,104",-23%,"-$8,175,637",0.0,0.0
2022-02-28 16:21:42,2022-02-24,ARE,"Alexandria Real Estate Equities, Inc.",Diamond Lawrence J,Co-COO,S - Sale,190.21,"-3,950","91,717",-4%,"-$751,330",0.0,0.0
