transaction_date,trade_date,ticker,company_name,owner_name,Title,transaction_type,last_price,Qty,shares_held,Owned,Value,stock_value,30_days_later
2022-04-18 11:28:17,2022-04-14,DIOD,Diodes Inc /del/,Tang Francis,"SVP, WW Discrete Products",P - Purchase,70.0,"+2,000","81,972",+3%,"+$140,000",70.11000061035156,74.51000213623047
2022-04-19 11:09:08,2022-04-18,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1488.81,+18,"366,555",0%,"+$26,799",1488.81005859375,1398.9100341796875
2022-04-08 11:21:03,2022-04-07,GEF,"Greif, Inc",Sathyanarayanan Bala,"EVP, Chief HR Off",P - Purchase,58.76,+450,"11,278",+4%,"+$26,442",60.27000045776367,59.810001373291016
2022-04-06 18:31:05,2022-04-04,ALRM,"Alarm.Com Holdings, Inc.",Valenzuela Steve,CFO,S - Sale,67.84,"-1,536","31,503",-5%,"-$104,202",67.9800033569336,62.2599983215332
2022-04-06 17:27:21,2022-04-05,VRSN,Verisign Inc/ca,Indelicarto Thomas C,"EVP, GC, Secretary",S - Sale,226.55,-614,"46,806",-1%,"-$139,102",223.3999938964844,186.47999572753903
2022-04-22 12:59:44,2022-04-20,CAT,Caterpillar Inc,Long Suzette M,"CLO, GC",S - Sale,235.0,"-3,816","10,597",-26%,"-$896,760",235.0800018310547,206.75999450683597
2022-04-05 16:48:31,2022-04-01,NEM,Newmont Corp /de/,Atkinson Robert D,"EVP, COO",S - Sale,78.79,"-3,000","73,617",-4%,"-$236,370",82.77999877929688,72.8499984741211
2022-04-20 19:13:07,2022-04-19,SPT,"Sprout Social, Inc.",Gilpin Jamie Cannon,CMO,S - Sale,72.11,"-1,246","100,025",-1%,"-$89,849",73.2300033569336,41.41999816894531
2022-04-06 16:21:07,2022-04-04,FANG,"Diamondback Energy, Inc.",Van'T Hof Matthew Kaes,"Pres, CFO",S - Sale,140.02,"-6,000","73,334",-8%,"-$840,120",139.58999633789062,136.11000061035156
2022-04-01 16:04:57,2022-03-30,MRNA,"Moderna, Inc.",Bancel Stephane,CEO,S - Sale,175.98,"-19,000","21,474,787",0%,"-$3,343,645",174.9199981689453,142.52000427246094
2022-04-06 20:14:52,2022-04-04,ARES,Ares Management Corp,Arougheti Michael J,"Co-Founder, CEO, Pres",S - Sale,85.06,"-26,879","1,613,988",-2%,"-$2,286,328",84.37999725341797,69.30000305175781
2022-04-06 14:03:22,2022-04-05,GOOG,Alphabet Inc.,Schindler Philipp,"SVP, Chief Business Officer",S - Sale,2840.03,"-3,907","14,034",-22%,"-$11,095,992",141.06300354003906,122.5749969482422
2022-04-22 16:35:13,2022-04-21,EME,"Emcor Group, Inc.",Guzzi Anthony,"COB, Pres, CEO",S - Sale,120.0,"-1,381","297,046",0%,"-$165,720",116.51000213623048,102.5199966430664
2022-04-14 21:53:29,2022-04-13,APTV,Aptiv Plc,Clark Kevin P,"Pres, CEO",S - Sale,108.92,"-11,660","932,303",-1%,"-$1,269,968",108.9000015258789,91.48999786376952
2022-04-06 14:43:38,2022-04-04,PGR,Progressive Corp/oh/,Kelly Jeffrey D,Dir,S - Sale,115.0,"-10,000","58,720",-15%,"-$1,150,000",114.0999984741211,112.2300033569336
2022-04-05 16:46:26,2022-04-04,MDB,"Mongodb, Inc.",Porter Mark,CTO,S - Sale,452.35,"-2,815","32,023",-8%,"-$1,273,359",458.6000061035156,343.7200012207031
2022-04-14 17:44:43,2022-04-12,CRVL,Corvel Corp,Clemons V Gordon,COB,S - Sale,178.96,"-4,998","1,361,587",0%,"-$894,462",178.0,147.1699981689453
2022-04-19 16:18:17,2022-04-18,BKNG,Booking Holdings Inc.,Goulden David I,CFO,S - Sale,2210.0,-183,"6,569",-3%,"-$404,430",2199.31005859375,2146.590087890625
2022-04-20 17:27:09,2022-04-18,WDAY,"Workday, Inc.",Bozzini James,"COO, EVP",S - Sale,218.13,"-10,330","300,668",-3%,"-$2,253,254",219.5,173.33999633789062
2022-04-01 16:05:26,2022-04-01,ALGT,Allegiant Travel Co,Deangelo Scott Wayne,"EVP, CMO",S - Sale,162.87,-500,"8,535",-6%,"-$81,435",160.1699981689453,155.19000244140625
2022-04-20 16:24:09,2022-04-19,BBWI,"Bath & Body Works, Inc.",Arlin Wendy C.,"EVP, CFO",S - Sale,55.0,"-6,000","98,888",-6%,"-$330,000",55.56999969482422,42.93999862670898
2022-04-08 17:35:14,2022-04-06,CI,Cigna Corp,Sadler Jason D,"Pres, International Markets",S - Sale,250.0,"-5,000","31,749",-14%,"-$1,250,000",249.6100006103516,252.0800018310547
2022-04-05 14:31:52,2022-04-04,LLY,Eli Lilly & Co,Lilly Endowment Inc,10%,S - Sale,293.15,"-39,393","105,949,417",0%,"-$11,548,137",291.4200134277344,288.07000732421875
2022-04-01 16:47:42,2022-03-31,SO,Southern Co,Wilson Anthony L,"Pres, CEO, MPC",S - Sale,73.0,"-6,850","84,817",-7%,"-$500,050",72.51000213623047,73.38999938964844
2022-04-14 11:42:12,2022-04-13,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1458.55,+18,"366,519",0%,"+$26,254",1458.550048828125,1295.68994140625
2022-04-27 20:45:07,2022-04-25,RH,Rh,Krane Hilary K,Dir,S - Sale,319.64,-138,"6,978",-2%,"-$44,110",337.3699951171875,246.2899932861328
2022-04-29 17:30:23,2022-04-27,INDT,"Indus Realty Trust, Inc.","Ccp Sbs Gp, LLC",10%,P - Purchase,72.0,+210,"698,536",0%,"+$15,120",72.1500015258789,62.459999084472656
2022-04-04 11:06:30,2022-03-31,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,276.75,"-5,907","17,288,277",0%,"-$1,634,754",273.1700134277344,253.22999572753903
2022-04-13 20:56:39,2022-04-11,GOOG,Alphabet Inc.,Hennessy John L,Dir,S - Sale,2574.94,-94,"2,889",-3%,"-$242,044",129.79649353027344,114.58450317382812
2022-04-13 16:12:42,2022-04-11,DKS,"Dick'S Sporting Goods, Inc.",Barrenechea Mark J,Dir,S - Sale,105.48,"-10,000","19,918",-33%,"-$1,054,780",105.58000183105467,89.81999969482422
2022-04-08 15:20:24,2022-04-07,LLY,Eli Lilly & Co,Lilly Endowment Inc,10%,S - Sale,309.82,"-70,955","105,712,855",0%,"-$21,982,985",308.42999267578125,296.8999938964844
2022-04-11 18:30:56,2022-04-07,APPN,Appian Corp,"Abdiel Capital Management, LLC",10%,P - Purchase,55.43,"+47,500","11,975,068",0%,"+$2,632,744",56.060001373291016,47.52000045776367
2022-04-27 16:58:10,2022-04-25,SXT,Sensient Technologies Corp,Winder Investment Pte Ltd,10%,P - Purchase,83.76,"+25,376","5,588,808",0%,"+$2,125,540",84.5,83.81999969482422
2022-04-05 17:34:42,2022-04-04,SPT,"Sprout Social, Inc.",Del Preto Joseph,"CFO, Treasurer",S - Sale,83.07,-439,"135,489",0%,"-$36,468",83.47000122070312,62.61000061035156
2022-04-11 17:46:37,2022-04-07,GATX,Gatx Corp,Kenney Brian A,"COB, Pres, CEO",S - Sale,116.77,"-47,241","29,814",-61%,"-$5,516,094",116.95999908447266,106.83000183105467
2022-04-28 19:32:12,2022-04-26,SWAV,"Shockwave Medical, Inc.",Zacharias Isaac,Chief Commercial Officer,S - Sale,183.76,"-3,370","65,840",-5%,"-$619,271",169.97000122070312,166.77999877929688
2022-04-29 18:56:01,2022-04-28,WMT,Walmart Inc.,McMillon C Douglas,"Pres, CEO",S - Sale,154.41,"-9,708","1,889,710",-1%,"-$1,499,052",156.2100067138672,128.47999572753906
2022-04-29 09:08:21,2022-04-28,TSLA,"Tesla, Inc.",Musk Elon,"CEO, 10%",S - Sale,839.81,"-1,576,984","166,616,267",-1%,"-$1,324,373,164",292.5033264160156,253.2100067138672
2022-04-13 16:23:23,2022-04-12,HSY,Hershey Co,McCalman Jennifer,"VP, Chief Accounting Officer",S - Sale,223.8,-95,"2,013",-5%,"-$21,261",226.0200042724609,224.6300048828125
2022-04-05 16:46:50,2022-04-01,MDB,"Mongodb, Inc.",Merriman Dwight A,Dir,S - Sale,457.74,"-14,000","1,309,384",-1%,"-$6,408,319",454.4500122070313,354.92999267578125
2022-04-04 15:52:50,2022-04-01,U,Unity Software Inc.,Whitten Marc,"SVP, GM, Create Solutions",S - Sale,98.59,"-2,283","219,897",-1%,"-$225,081",98.91999816894533,66.41000366210938
2022-04-14 16:30:45,2022-04-13,VRNT,Verint Systems Inc,French R Reid Jr,Dir,P - Purchase,52.7,"+4,700","7,514",+167%,"+$247,690",52.880001068115234,48.369998931884766
2022-04-20 19:29:28,2022-04-19,SPT,"Sprout Social, Inc.",Del Preto Joseph,"CFO, Treasurer",S - Sale,70.49,-900,"134,589",-1%,"-$63,441",73.2300033569336,41.41999816894531
2022-04-13 16:19:48,2022-04-11,CASH,Meta Financial Group Inc,Tang Kia S.,"EVP, Chief Ppl, Incl Ofcr",S - Sale,50.09,"-4,557","9,477",-32%,"-$228,260",48.9900016784668,38.68999862670898
2022-04-12 20:38:05,2022-04-05,INDT,"Indus Realty Trust, Inc.","Ccp Sbs Gp, LLC",10%,P - Purchase,72.05,"+42,398","9,649",-129%,"+$3,054,859",72.44999694824219,72.75
2022-04-04 18:37:19,2022-04-01,EXPE,"Expedia Group, Inc.",Khosrowshahi Dara,Dir,S - Sale,198.29,"-20,000","284,022",-7%,"-$3,965,818",198.1999969482422,174.75
2022-04-26 16:05:39,2022-04-25,CZFS,Citizens Financial Services Inc,Hilifger Janie M,Dir,P - Purchase,69.5,+575,575,New,"+$39,963",68.5643539428711,65.84158325195312
2022-04-07 18:29:11,2022-04-06,GATX,Gatx Corp,Kenney Brian A,"COB, Pres, CEO",S - Sale,116.77,"-21,520","77,055",-22%,"-$2,512,924",117.37000274658205,107.80999755859376
2022-04-06 20:22:50,2022-03-31,ED,Consolidated Edison Inc,Cawley Timothy,"Dir, Pres, CEO",P - Purchase,94.68,+65,"17,760",0%,"+$6,152",94.68000030517578,92.73999786376952
2022-04-04 14:45:32,2022-03-31,FNF,"Fidelity National Financial, Inc.",Jewkes Roger S,COO,S - Sale,50.01,"-7,438","600,779",-1%,"-$371,991",46.9615364074707,38.2884635925293
2022-04-28 18:03:09,2022-04-26,IBKR,"Interactive Brokers Group, Inc.",Peterffy Thomas,COB,S - Sale,61.76,"-40,000","2,867,511",-1%,"-$2,470,205",61.34999847412109,57.400001525878906
2022-04-28 16:02:17,2022-04-27,SCHW,Schwab Charles Corp,Bettinger Walter W,CEO,P - Purchase,68.55,"+4,341","371,419",+1%,"+$297,567",68.58000183105469,68.81999969482422
2022-04-27 16:06:08,2022-04-26,WTFC,Wintrust Financial Corp,Hackett H Patrick Jr,Dir,P - Purchase,91.23,"+5,000","40,037",+14%,"+$456,150",88.37000274658203,84.66000366210938
2022-04-05 16:27:04,2022-04-01,MPWR,Monolithic Power Systems Inc,Sciammas Maurice,"SVPof Sales, Marketing",S - Sale,467.23,"-4,420","344,762",-1%,"-$2,065,157",463.6000061035156,392.239990234375
2022-04-05 16:06:05,2022-04-01,VRTX,Vertex Pharmaceuticals Inc / Ma,Wagner Charles F Jr,"EVP, CFO",S - Sale,264.76,"-2,582","43,620",-6%,"-$683,602",266.1499938964844,273.2200012207031
2022-04-08 17:30:17,2022-04-06,INDT,"Indus Realty Trust, Inc.","Ccp Sbs Gp, LLC",10%,P - Purchase,72.0,+61,"683,325",0%,"+$4,392",73.23999786376953,70.44999694824219
2022-04-15 16:30:45,2022-04-13,ZI,Zoominfo Technologies Inc.,Carlyle Group Inc.,10%,S - Sale,57.13,"-86,023","41,671,245",0%,"-$4,914,229",57.15999984741211,40.31999969482422
2022-04-20 18:47:08,2022-04-18,SMAR,Smartsheet Inc,Bennett Andrew Lee,CMO,S - Sale,51.75,"-1,826",0,-100%,"-$94,496",51.63999938964844,37.27999877929688
2022-04-08 16:03:51,2022-04-06,MRNA,"Moderna, Inc.",Bancel Stephane,CEO,S - Sale,155.78,"-19,000","21,451,787",0%,"-$2,959,792",154.6199951171875,142.02000427246094
2022-04-04 20:32:24,2022-03-31,BEAM,Beam Therapeutics Inc.,Ciaramella Giuseppe,"Pres, CSO",S - Sale,59.11,"-1,859","115,614",-2%,"-$109,885",57.29999923706055,37.52999877929688
2022-04-07 16:15:29,2022-04-05,SSTK,"Shutterstock, Inc.",Oringer Jonathan,"Exec COB, 10%",S - Sale,87.26,"-43,266","11,938,050",0%,"-$3,775,314",89.81999969482422,69.93000030517578
2022-04-05 20:34:50,2022-04-01,ANET,"Arista Networks, Inc.",Giancarlo Charles H,Dir,S - Sale,138.84,"-6,660","175,242",-4%,"-$924,672",139.47999572753906,115.56999969482422
2022-04-21 17:35:00,2022-04-19,CRWD,"Crowdstrike Holdings, Inc.",Henry Shawn,Please see remarks,S - Sale,228.02,"-20,839","191,046",-10%,"-$4,751,636",228.66000366210935,138.5
2022-04-04 17:35:34,2022-03-31,GATX,Gatx Corp,Kenney Brian A,"COB, Pres, CEO",S - Sale,123.32,"-67,591","133,967",-34%,"-$8,335,395",123.33000183105467,103.38999938964844
2022-04-07 16:52:26,2022-04-05,XPEL,"Xpel, Inc.",Crumly Richard K.,Dir,S - Sale,50.31,"-10,200","2,123,999",0%,"-$513,162",49.34999847412109,47.18000030517578
2022-04-11 16:20:20,2022-04-07,SXT,Sensient Technologies Corp,Winder Investment Pte Ltd,10%,P - Purchase,84.0,"+16,519","5,333,578",0%,"+$1,387,586",84.55000305175781,82.18000030517578
2022-04-27 11:37:07,2022-04-25,CHCO,City Holding Co,Reyes Javier A,Dir,P - Purchase,78.0,+250,503,+99%,"+$19,500",78.44000244140625,80.9000015258789
2022-04-14 17:36:27,2022-04-12,SWAV,"Shockwave Medical, Inc.",Phung Trinh,"VP, Finance",S - Sale,215.61,"-3,176","29,695",-10%,"-$684,763",212.22000122070312,137.0500030517578
2022-04-29 18:45:28,2022-04-29,URI,"United Rentals, Inc.",Asplund Dale A,"EVP, COO",S - Sale,318.58,"-6,575","26,666",-20%,"-$2,094,669",316.5199890136719,297.4599914550781
2022-04-14 16:52:14,2022-04-12,GOOG,Alphabet Inc.,Sergey Brin,"Dir, 10%",S - Sale,2623.06,"-5,100","18,600,923",0%,"-$13,377,609",128.37449645996094,113.96099853515624
2022-04-28 21:16:09,2022-04-26,TSLA,"Tesla, Inc.",Musk Elon,"CEO, 10%",S - Sale,913.82,"-889,825","169,459,940",-1%,"-$813,139,334",292.1400146484375,219.6000061035156
2022-04-21 16:17:25,2022-04-19,CNXN,Pc Connection Inc,Gallup Patricia,"COB, Chief Admin Officer, 10%",S - Sale,52.44,"-6,988","7,446,170",0%,"-$366,458",51.959999084472656,45.7400016784668
2022-04-05 16:46:18,2022-04-04,MDB,"Mongodb, Inc.",Bull Thomas,Principal Accounting Officer,S - Sale,443.8,-470,"17,593",-3%,"-$208,584",458.6000061035156,343.7200012207031
2022-04-08 21:30:12,2022-04-06,AN,"Autonation, Inc.",Lampert Edward S,10%,S - Sale,101.14,"-180,000","9,294,550",-2%,"-$18,205,580",97.79000091552734,122.86000061035156
2022-04-08 16:07:19,2022-04-07,HSY,Hershey Co,Buck Michele,"COB, Pres, CEO",S - Sale,221.95,"-5,000","195,555",-2%,"-$1,109,750",222.7100067138672,226.0500030517578
2022-04-21 16:45:17,2022-04-19,VRSN,Verisign Inc/ca,Bidzos D James,"Exec. COB, CEO",S - Sale,218.81,"-16,000","700,915",-2%,"-$3,500,966",218.27999877929688,162.52000427246094
2022-04-22 16:18:10,2022-04-20,PLMR,"Palomar Holdings, Inc.",Uchida T Christopher,CFO,S - Sale,59.17,-500,"25,925",-2%,"-$29,585",59.93000030517578,58.790000915527344
2022-04-29 16:18:48,2022-04-27,MRNA,"Moderna, Inc.",Bancel Stephane,CEO,S - Sale,142.98,"-19,000","21,382,787",0%,"-$2,716,601",142.42999267578125,135.8000030517578
2022-04-14 17:27:55,2022-04-13,GXO,"Gxo Logistics, Inc.",Bradley S Jacobs,Dir,S - Sale,57.24,"-5,447,500","6,856,690",-44%,"-$311,814,900",62.209999084472656,54.41999816894531
2022-04-06 16:16:39,2022-04-05,AVGO,Broadcom Inc.,Bryant Diane M,Dir,S - Sale,629.55,-476,"1,592",-23%,"-$299,666",614.1199951171875,603.6599731445312
2022-04-08 13:57:46,2022-04-08,COST,Costco Wholesale Corp /new,Hines Daniel M.,Principal Acctg Officer,S - Sale,603.0,"-4,498","13,108",-26%,"-$2,712,301",600.0399780273438,503.3599853515625
2022-04-04 10:22:07,2022-04-01,CCOI,"Cogent Communications Holdings, Inc.",Chang John B.,Dir,S - Sale,68.0,-150,"41,360",0%,"-$10,200",68.80999755859375,58.5
2022-04-05 11:35:05,2022-04-04,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1479.3,+18,"366,396",0%,"+$26,627",1479.300048828125,1380.1400146484375
2022-04-25 21:29:07,2022-04-25,SCHW,Schwab Charles Corp,Bettinger Walter W,CEO,P - Purchase,69.49,"+36,640","340,970",+12%,"+$2,545,960",70.30999755859375,63.93999862670898
2022-04-14 18:32:01,2022-04-12,NOW,"Servicenow, Inc.",Mastantuono Gina,CFO,S - Sale,525.0,-193,"4,011",-5%,"-$101,325",510.2099914550781,420.3599853515625
2022-04-25 13:50:40,2022-04-25,HAS,"Hasbro, Inc.",Burns Michael Raymond,Dir,P - Purchase,87.7,"+2,500","16,398",+18%,"+$219,257",89.54000091552734,81.61000061035156
2022-04-07 17:16:45,2022-04-05,TWLO,Twilio Inc,Shipchandler Khozema,COO,S - Sale,174.71,"-1,614","100,149",-2%,"-$281,982",165.6699981689453,118.4800033569336
2022-04-21 20:17:22,2022-04-19,ZM,"Zoom Video Communications, Inc.",Bawa Aparna,COO,S - Sale,109.78,"-2,404","89,068",-3%,"-$263,914",111.18000030517578,84.69000244140625
2022-04-08 17:21:33,2022-04-07,DLTR,"Dollar Tree, Inc.",Jacobs David A.,Chief Strategy Officer,S - Sale,161.4,"-1,888","17,085",-10%,"-$304,727",158.61000061035156,164.38999938964844
2022-04-15 13:00:28,2022-04-13,INDT,"Indus Realty Trust, Inc.","Ccp Sbs Gp, LLC",10%,P - Purchase,72.0,+688,"9,654",+8%,"+$49,536",72.61000061035156,65.80000305175781
2022-04-14 18:31:05,2021-11-09,APP,Applovin Corp,Karam Andrew,10%,S - Sale,100.51,"-53,110","24,018,428",0%,"-$5,338,308",103.56999969482422,96.05999755859376
2022-04-21 17:00:54,2022-04-19,GMED,Globus Medical Inc,Davidar David D,Dir,S - Sale,78.03,"-31,500","807,242",-4%,"-$2,458,071",78.76000213623047,65.72000122070312
2022-04-11 16:19:53,2022-04-11,NNI,Nelnet Inc,Munn William J,"Secy, Chief Legal Off, Gen Cou",S - Sale,84.6,-500,"21,771",-2%,"-$42,300",84.2300033569336,80.55000305175781
2022-04-01 16:09:51,2022-04-01,GNRC,Generac Holdings Inc.,Jagdfeld Aaron,CEO,S - Sale,298.74,"-5,000","630,975",-1%,"-$1,493,700",301.0,219.3800048828125
2022-04-27 16:11:18,2022-04-26,FDS,Factset Research Systems Inc,Abrams Robin Ann,Dir,S - Sale,418.98,"-1,767","4,531",-28%,"-$740,338",416.8699951171875,370.6400146484375
2022-04-08 10:07:35,2022-04-07,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1430.76,+18,"366,447",0%,"+$25,754",1430.760009765625,1423.8399658203125
2022-04-04 15:27:32,2022-03-31,SPG,Simon Property Group Inc /de/,Selig Stefan M,Dir,P - Purchase,134.1,+104,"23,632",0%,"+$13,947",131.55999755859375,118.0
2022-04-25 18:00:11,2022-04-22,UAL,"United Airlines Holdings, Inc.",Enqvist Torbjorn J,"EVP, Chief Customer Officer",S - Sale,51.33,"-8,900","19,190",-32%,"-$456,837",51.459999084472656,43.54999923706055
2022-04-06 16:31:22,2022-04-04,NET,"Cloudflare, Inc.",Ledbetter Carl,Dir,S - Sale,128.4,-450,"1,978,162",0%,"-$57,780",126.9000015258789,89.68000030517578
2022-04-26 19:29:48,2022-04-25,DOV,Dover Corp,Malinas David J.,"SVP, Operations",P - Purchase,139.44,+350,"3,089",+13%,"+$48,804",142.24000549316406,130.85000610351562
2022-04-27 08:33:35,2022-04-26,PG,Procter & Gamble Co,Janzaruk Matthew W.,SVP - Chief Accounting Officer,S - Sale,162.43,-334,"6,801",-5%,"-$54,252",159.7899932861328,145.2100067138672
2022-04-01 16:30:25,2022-03-30,ZI,Zoominfo Technologies Inc.,Carlyle Group Inc.,10%,S - Sale,59.24,"-184,693","42,245,437",0%,"-$10,940,991",58.09000015258789,48.95000076293945
2022-04-07 14:06:47,2022-04-05,CIEN,Ciena Corp,Obrien Judith M,Dir,S - Sale,61.4,"-2,839","68,341",-4%,"-$174,315",59.84999847412109,57.45000076293945
2022-04-25 16:33:28,2022-04-21,KALU,Kaiser Aluminum Corp,Hockema Jack A,Dir,S - Sale,105.13,-600,"33,504",-2%,"-$63,079",100.69000244140624,96.83000183105467
2022-04-04 15:12:54,2022-03-31,SPG,Simon Property Group Inc /de/,Glasscock Larry C,Dir,P - Purchase,134.1,+233,"31,946",+1%,"+$31,246",131.55999755859375,118.0
2022-04-05 16:18:31,2022-04-01,AMD,Advanced Micro Devices Inc,Caldwell John Edward,Dir,S - Sale,109.28,"-10,000","4,672",-68%,"-$1,092,800",108.19000244140624,85.5199966430664
2022-04-20 07:54:56,2022-04-18,IIVI,II-Vi Inc,Koeppen Christopher,CTO,S - Sale,61.71,-500,"29,359",-2%,"-$30,855",259.4800109863281,261.0799865722656
2022-04-15 17:17:06,2022-04-13,VRNS,Varonis Systems Inc,Van Den Bosch Fred,Dir,S - Sale,50.0,"-3,000","116,945",-3%,"-$150,000",51.04999923706055,29.8700008392334
2022-04-11 18:31:40,2022-04-11,AKAM,Akamai Technologies Inc,Sundaram Mani,"EVP, GM Security",S - Sale,117.92,"-16,059","5,549",-74%,"-$1,893,677",118.01000213623048,97.2300033569336
2022-04-26 16:00:35,2022-04-22,VMI,Valmont Industries Inc,Parnell Thomas Mitchell,"SVP, HR",S - Sale,262.73,-761,"2,788",-21%,"-$199,934",264.20001220703125,247.91000366210935
2022-04-05 17:43:02,2022-04-01,ZI,Zoominfo Technologies Inc.,Cg Subsidiary Holdings L.L.C.,10%,S - Sale,60.19,"-305,541","41,939,896",-1%,"-$18,390,683",60.040000915527344,47.400001525878906
2022-04-05 17:17:24,2022-04-05,IIVI,II-Vi Inc,Bashaw Walter Robert II,Pres,S - Sale,70.95,-350,"49,545",-1%,"-$24,833",286.1099853515625,272.0
2022-04-25 14:45:24,2022-04-22,SLAB,Silicon Laboratories Inc.,Richardson Nina,Dir,S - Sale,129.6,-473,"8,171",-5%,"-$61,301",127.22000122070312,140.4499969482422
2022-04-29 17:39:25,2022-04-28,MAR,Marriott International Inc /md/,Smith Craig S.,Group Pres,S - Sale,185.0,"-3,647","28,175",-11%,"-$674,695",184.55999755859372,172.55999755859375
2022-04-07 19:20:17,2022-04-05,ZM,"Zoom Video Communications, Inc.",Bawa Aparna,COO,S - Sale,121.68,"-2,404","91,472",-3%,"-$292,526",122.0199966430664,108.9800033569336
2022-04-01 16:08:16,2022-03-30,REGN,"Regeneron Pharmaceuticals, Inc.",Vagelos P Roy,Dir,S - Sale,700.01,"-28,572","501,738",-5%,"-$20,000,686",692.3800048828125,675.5800170898438
2022-04-07 17:18:06,2022-04-06,FDS,Factset Research Systems Inc,Zimmel Joseph,Dir,S - Sale,444.72,-976,"1,177",-45%,"-$434,047",442.6300048828125,382.6499938964844
2022-04-06 16:39:08,2022-01-21,BBY,Best Buy Co Inc,Marte Mario Jesus,Dir,S - Sale,94.76,-10,"2,725",0%,-$948,96.4499969482422,97.70999908447266
2022-04-05 18:26:14,2022-04-01,PDCE,"Pdc Energy, Inc.",Meyers R Scott,"SVP, CFO",S - Sale,73.14,"-1,000","119,128",-1%,"-$73,140",75.66000366210938,69.73999786376953
2022-04-14 12:55:19,2022-04-07,CHE,Chemed Corp,Saunders Donald E,Dir,S - Sale,521.23,-405,"5,331",-7%,"-$211,098",523.0599975585938,502.3599853515625
2022-04-29 16:22:52,2021-03-17,ESTA,Establishment Labs Holdings Inc.,Lewin Nicholas Sheridan,Dir,P - Purchase,59.97,+350,"789,253",0%,"+$20,990",59.56999969482422,72.06999969482422
2022-04-22 16:37:57,2022-04-21,BBY,Best Buy Co Inc,Hartman Todd G.,"GC, Chief Risk Officer",S - Sale,95.72,"-1,188","47,083",-2%,"-$113,717",93.63999938964844,72.36000061035156
2022-04-13 15:57:37,2022-04-12,BROS,Dutch Bros Inc.,Maxwell Brian,COO,S - Sale,52.57,"-12,000","1,267,620",-1%,"-$630,795",51.15999984741211,34.369998931884766
2022-04-20 16:02:35,2022-04-18,SEDG,"Solaredge Technologies, Inc.",Adest Meir,"VP, Core Technologies",S - Sale,301.59,"-10,000","199,867",-5%,"-$3,015,869",302.2699890136719,239.3500061035156
2022-04-08 16:24:35,2022-04-07,VRNT,Verint Systems Inc,Bodner Dan,"COB, CEO",S - Sale,50.49,"-40,120","976,483",-4%,"-$2,025,659",50.68000030517578,52.59999847412109
2022-04-14 17:00:16,2022-04-12,CWST,Casella Waste Systems Inc,Johnson Edwin D,"Pres, COO",S - Sale,90.89,"-13,507","102,791",-12%,"-$1,227,684",91.1500015258789,70.63999938964844
2022-04-08 17:21:42,2022-04-06,TNET,"Trinet Group, Inc.",Bingham H Raymond,Dir,S - Sale,95.89,-830,"76,253",-1%,"-$79,590",95.87000274658205,84.9800033569336
2022-04-18 21:58:14,2022-04-14,CHK,Chesapeake Energy Corp,Blackstone Holdings III L.P.,10%,S - Sale,95.05,"-6,965","4,217,146",0%,"-$662,042",94.36000061035156,85.88999938964844
2022-04-19 20:12:59,2022-04-18,EA,Electronic Arts Inc.,Schatz Jacob J.,GC,S - Sale,122.34,"-1,000","14,468",-6%,"-$122,340",122.16000366210938,128.47000122070312
